FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,COMMENT_DSET,DATA_COMP,METHOD_REF,COLLECTION_DETAIL,COMMENT_TS,DECIMALS,UNIT_MULT,BREAKS,SUPP_INFO_BREAKS,COMPILING_ORG,DISS_ORG,TITLE,TIME_FORMAT,COLLECTION,TIME_PERIOD,OBS_VALUE,FISCAL_YEAR,CONF_STATUS,OBS_STATUS,OBS_PRE_BREAK
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-02,3974.59024659,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-03,3955.61689919,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-04,3928.27316978,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-05,3851.44428011,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-06,3826.81650228,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-07,3779.10163002,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-08,3759.94627395,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-09,3857.71519349,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-10,4019.82273651,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-11,4052.87530118,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2019-12,4165.59072999,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-01,4151.63007457,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-02,4158.63729415,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-03,5254.27754337,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-04,6655.92906199,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-05,7097.31609233,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-06,7082.30191955,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-07,6949.03242347,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-08,6990.41776357,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-09,7056.12869207,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-10,7146.30555834,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-11,7216.48040048,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2020-12,7363.35105708,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2021-01,7404.92642803,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2021-02,7590.11137144,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2021-03,7688.98828699,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2021-04,7780.96159586,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2021-05,7903.54136803,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2021-06,8078.54399044,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2021-07,8221.47338128,,F,A,
M,US,B,XDC,USD,N,,From March 1989 onwards: Factors Affecting Reserve Balances (H.4.1). Between November 1914 and March 1989: Bao et al (2018): 'The Federal Reserve System's weekly balance sheet since 1914'.,BIS-spliced,"From March 1989 onwards: total assets from Table 5 of the H.4.1 Statistical Release (RESPPANWW). Between November 1914 and March 1989: total resources and assets (TOTRA via Federal Reserve Economic Data - FRED). Reference: C Bao, J Chen, N Fries, A Gibson, E Paine and K Schuler (2018): 'The Federal Reserve System's weekly balance sheet since 1914', Johns Hopkins Institute for Applied Economics, Global Health and the Study of Business Enterprise Studies, Studies in Applied Economics, no 115, July, https://econpapers.repec.org/paper/risjhisae/0115.htm.",,2,9,,Monthly: Mar 1989.,Board of Governors of the Federal Reserve System; Bank for International Settlements.,5B0,"United States - Central bank, assets, total, BIS-spliced",,E,2021-08,8332.74287871,,F,A,
